Normal loss: 1.9329, Plan similarity: 0.1982, Random contrast: 0.6719
Normal loss: 0.2859, Plan similarity: 0.1777, Random contrast: 0.5781
Normal loss: 0.2482, Plan similarity: 0.3047, Random contrast: 0.5625
Normal loss: 0.3331, Plan similarity: 0.4062, Random contrast: 0.5117
Normal loss: 0.3691, Plan similarity: 0.2168, Random contrast: 0.4961
Normal loss: 0.2949, Plan similarity: 0.4277, Random contrast: 0.4922
Normal loss: 0.2886, Plan similarity: 0.4180, Random contrast: 0.5039
Normal loss: 0.4386, Plan similarity: 0.3320, Random contrast: 0.5312
Normal loss: 0.2866, Plan similarity: 0.4805, Random contrast: 0.4434
Normal loss: 0.3502, Plan similarity: 0.4863, Random contrast: 0.5352
Normal loss: 0.3716, Plan similarity: 1.7266, Random contrast: 0.5117
Normal loss: 0.3630, Plan similarity: 0.0732, Random contrast: 0.6484
Normal loss: 0.2485, Plan similarity: 0.1143, Random contrast: 0.5625
Normal loss: 0.3433, Plan similarity: 0.3945, Random contrast: 0.4961
Normal loss: 0.1971, Plan similarity: 0.1406, Random contrast: 0.5000
Normal loss: 0.3993, Plan similarity: 0.5156, Random contrast: 0.5742
Normal loss: 0.2859, Plan similarity: 4.1875, Random contrast: 0.5312
Normal loss: 0.3913, Plan similarity: 0.5781, Random contrast: 0.4746
Normal loss: 0.3948, Plan similarity: 4.5938, Random contrast: 0.5000
Normal loss: 0.2881, Plan similarity: 0.2715, Random contrast: 0.5352
Normal loss: 0.2102, Plan similarity: 0.3555, Random contrast: 0.4531
Normal loss: 0.2837, Plan similarity: 0.4766, Random contrast: 0.5469
Normal loss: 0.2153, Plan similarity: 0.5703, Random contrast: 0.5781
Normal loss: 0.3647, Plan similarity: 1.5859, Random contrast: 0.5586
Normal loss: 0.2574, Plan similarity: 0.4160, Random contrast: 0.4941
Normal loss: 0.3667, Plan similarity: 0.3672, Random contrast: 0.5508
Normal loss: 0.4339, Plan similarity: 0.3125, Random contrast: 0.5703
Normal loss: 0.2792, Plan similarity: 3.4844, Random contrast: 0.4688
Normal loss: 0.2307, Plan similarity: 0.2168, Random contrast: 0.4648
Normal loss: 0.2209, Plan similarity: 3.2031, Random contrast: 0.4648
Normal loss: 0.2549, Plan similarity: 0.0175, Random contrast: 0.5234
Normal loss: 0.3896, Plan similarity: 0.3887, Random contrast: 0.4141
Normal loss: 0.3543, Plan similarity: 0.5469, Random contrast: 0.5234
Normal loss: 0.3861, Plan similarity: 0.3320, Random contrast: 0.5195
Normal loss: 0.3599, Plan similarity: 0.4023, Random contrast: 0.5156
Normal loss: 0.3086, Plan similarity: 0.3496, Random contrast: 0.5469
Normal loss: 0.2673, Plan similarity: 0.6133, Random contrast: 0.4316
Normal loss: 0.2232, Plan similarity: 3.8594, Random contrast: 0.4980
Normal loss: 0.3180, Plan similarity: 0.4688, Random contrast: 0.4766
Normal loss: 0.4032, Plan similarity: 1.7031, Random contrast: 0.5039
Normal loss: 0.3001, Plan similarity: 0.8125, Random contrast: 0.5000
Normal loss: 0.3572, Plan similarity: 0.5117, Random contrast: 0.4336
Normal loss: 0.2863, Plan similarity: 0.4531, Random contrast: 0.5117
Normal loss: 0.2554, Plan similarity: 3.1094, Random contrast: 0.5156
Normal loss: 0.2763, Plan similarity: 0.0249, Random contrast: 0.5469
Normal loss: 0.2434, Plan similarity: 0.1445, Random contrast: 0.6250
Normal loss: 0.3317, Plan similarity: 0.2227, Random contrast: 0.5547
Normal loss: 0.3344, Plan similarity: 0.1123, Random contrast: 0.6094
Normal loss: 0.3314, Plan similarity: 2.8750, Random contrast: 0.5586
Normal loss: 0.2943, Plan similarity: 0.9375, Random contrast: 0.5859
Normal loss: 0.3128, Plan similarity: 3.3125, Random contrast: 0.6094
Normal loss: 0.2788, Plan similarity: 2.8281, Random contrast: 0.6484
Normal loss: 0.2617, Plan similarity: 0.1055, Random contrast: 0.6250
Normal loss: 0.3581, Plan similarity: 4.9062, Random contrast: 0.6172
Normal loss: 0.3125, Plan similarity: 0.2119, Random contrast: 0.5625
Normal loss: 0.4021, Plan similarity: 5.5938, Random contrast: 0.6016
Normal loss: 0.3017, Plan similarity: 0.3594, Random contrast: 0.5312
Normal loss: 0.2602, Plan similarity: 1.1797, Random contrast: 0.5000
Normal loss: 0.2326, Plan similarity: 2.6094, Random contrast: 0.5078
Normal loss: 0.3522, Plan similarity: 0.3164, Random contrast: 0.5586
Normal loss: 0.2912, Plan similarity: 2.2344, Random contrast: 0.5234
Normal loss: 0.3002, Plan similarity: 0.3457, Random contrast: 0.5078
Normal loss: 0.2493, Plan similarity: 1.1250, Random contrast: 0.4844
Normal loss: 0.2603, Plan similarity: 1.5703, Random contrast: 0.5117
Normal loss: 0.2036, Plan similarity: 0.3633, Random contrast: 0.5156
Normal loss: 0.2302, Plan similarity: 1.4062, Random contrast: 0.5078
Normal loss: 0.2973, Plan similarity: 0.5234, Random contrast: 0.5625
Normal loss: 0.3503, Plan similarity: 0.2617, Random contrast: 0.5859
Normal loss: 0.2510, Plan similarity: 0.0175, Random contrast: 0.4883
Normal loss: 0.3715, Plan similarity: 1.2188, Random contrast: 0.5234
Normal loss: 0.4575, Plan similarity: 0.4512, Random contrast: 0.4473
Normal loss: 0.1783, Plan similarity: 0.3066, Random contrast: 0.4258
Normal loss: 0.2562, Plan similarity: 2.6094, Random contrast: 0.4883
Normal loss: 0.2498, Plan similarity: 0.3008, Random contrast: 0.4805
Normal loss: 0.2141, Plan similarity: 0.3887, Random contrast: 0.5391
Normal loss: 0.2416, Plan similarity: 0.3105, Random contrast: 0.4277
Normal loss: 0.3034, Plan similarity: 6.7500, Random contrast: 0.5156
Normal loss: 0.3029, Plan similarity: 0.8203, Random contrast: 0.4629
Normal loss: 0.2679, Plan similarity: 3.3750, Random contrast: 0.4629
Normal loss: 0.3050, Plan similarity: 2.3750, Random contrast: 0.4688
Normal loss: 0.2397, Plan similarity: 0.8203, Random contrast: 0.4844
Normal loss: 0.3404, Plan similarity: 0.4473, Random contrast: 0.5508
Normal loss: 0.2557, Plan similarity: 0.0177, Random contrast: 0.5430
Normal loss: 0.3589, Plan similarity: 0.3496, Random contrast: 0.6172
Normal loss: 0.2746, Plan similarity: 0.3184, Random contrast: 0.5859
Normal loss: 0.3452, Plan similarity: 0.3926, Random contrast: 0.5664
Normal loss: 0.2844, Plan similarity: 0.2832, Random contrast: 0.6406
Normal loss: 0.3834, Plan similarity: 0.1592, Random contrast: 0.6172
Normal loss: 0.2625, Plan similarity: 0.1436, Random contrast: 0.6641
Normal loss: 0.2972, Plan similarity: 0.4688, Random contrast: 0.5391
Normal loss: 0.3989, Plan similarity: 2.5469, Random contrast: 0.6484
Normal loss: 0.3403, Plan similarity: 0.1963, Random contrast: 0.5625
Normal loss: 0.3980, Plan similarity: 2.8594, Random contrast: 0.5273
Normal loss: 0.3371, Plan similarity: 3.8750, Random contrast: 0.4648
Normal loss: 0.3397, Plan similarity: 0.5469, Random contrast: 0.4453
Normal loss: 0.3433, Plan similarity: 1.3906, Random contrast: 0.5312
Normal loss: 0.4508, Plan similarity: 0.5664, Random contrast: 0.3281
Normal loss: 0.3552, Plan similarity: 0.2500, Random contrast: 0.4414
Normal loss: 0.3563, Plan similarity: 0.3809, Random contrast: 0.4336
Normal loss: 0.3746, Plan similarity: 2.7188, Random contrast: 0.4648
Normal loss: 0.4582, Plan similarity: 0.4141, Random contrast: 0.3262
Normal loss: 0.5485, Plan similarity: 0.7344, Random contrast: 0.4102
Normal loss: 0.9613, Plan similarity: 1.4062, Random contrast: 0.4414
Normal loss: 0.6868, Plan similarity: 2.8750, Random contrast: 0.5000
Normal loss: 0.6221, Plan similarity: 1.4531, Random contrast: 0.5234
Normal loss: 0.4024, Plan similarity: 0.4785, Random contrast: 0.4414
Normal loss: 0.3609, Plan similarity: 0.4805, Random contrast: 0.4199
Normal loss: 0.4191, Plan similarity: 2.9531, Random contrast: 0.3438
Normal loss: 0.3766, Plan similarity: 5.1875, Random contrast: 0.4258
Normal loss: 0.4084, Plan similarity: 0.5195, Random contrast: 0.3809
Normal loss: 0.4556, Plan similarity: 0.8828, Random contrast: 0.2148
Normal loss: 0.3437, Plan similarity: 0.4258, Random contrast: 0.3281
Normal loss: 0.2942, Plan similarity: 0.0337, Random contrast: 0.4805
Normal loss: 0.4483, Plan similarity: 0.5000, Random contrast: 0.3320
Normal loss: 0.2990, Plan similarity: 0.6211, Random contrast: 0.3320
Normal loss: 0.3433, Plan similarity: 2.3906, Random contrast: 0.3477
Normal loss: 0.3796, Plan similarity: 1.6641, Random contrast: 0.4219
Normal loss: 0.3763, Plan similarity: 0.5156, Random contrast: 0.3438
Normal loss: 0.2737, Plan similarity: 3.6562, Random contrast: 0.3066
Normal loss: 0.3052, Plan similarity: 0.3789, Random contrast: 0.4297
Normal loss: 0.3697, Plan similarity: 0.6016, Random contrast: 0.2500
Normal loss: 0.3822, Plan similarity: 3.2500, Random contrast: 0.3691
Normal loss: 0.3449, Plan similarity: 0.2393, Random contrast: 0.4258
Normal loss: 0.3332, Plan similarity: 2.4375, Random contrast: 0.3516
Normal loss: 0.3403, Plan similarity: 1.2188, Random contrast: 0.3203
Normal loss: 0.3057, Plan similarity: 1.8906, Random contrast: 0.2832
Normal loss: 0.5629, Plan similarity: 0.7031, Random contrast: 0.4043
Normal loss: 0.3256, Plan similarity: 3.5938, Random contrast: 0.3867
Normal loss: 0.4092, Plan similarity: 0.2988, Random contrast: 0.3613
Normal loss: 0.4151, Plan similarity: 0.2988, Random contrast: 0.3594
Normal loss: 0.2604, Plan similarity: 0.5078, Random contrast: 0.3789
Normal loss: 0.3868, Plan similarity: 0.1748, Random contrast: 0.4805
Normal loss: 0.3922, Plan similarity: 2.5000, Random contrast: 0.4629
Normal loss: 0.2783, Plan similarity: 0.2969, Random contrast: 0.3711
Normal loss: 0.4136, Plan similarity: 0.3555, Random contrast: 0.3301
Normal loss: 0.2437, Plan similarity: 0.2373, Random contrast: 0.4238
Normal loss: 0.3453, Plan similarity: 0.6055, Random contrast: 0.4375
Normal loss: 0.3472, Plan similarity: 0.1768, Random contrast: 0.4766
Normal loss: 0.5067, Plan similarity: 1.5234, Random contrast: 0.3203
Normal loss: 0.2592, Plan similarity: 3.1562, Random contrast: 0.4883
Normal loss: 0.4734, Plan similarity: 0.2598, Random contrast: 0.3594
Normal loss: 0.2809, Plan similarity: 2.8125, Random contrast: 0.4414
Normal loss: 0.2172, Plan similarity: 0.3867, Random contrast: 0.4453
Normal loss: 0.2431, Plan similarity: 2.1250, Random contrast: 0.4023
Normal loss: 0.3274, Plan similarity: 3.2500, Random contrast: 0.4160
Normal loss: 0.4462, Plan similarity: 0.3281, Random contrast: 0.4043
Normal loss: 0.3449, Plan similarity: 0.4258, Random contrast: 0.3984
Normal loss: 0.3969, Plan similarity: 3.0781, Random contrast: 0.3027
Normal loss: 0.3049, Plan similarity: 3.5938, Random contrast: 0.2012
Normal loss: 0.4765, Plan similarity: 0.5469, Random contrast: 0.0884
Normal loss: 0.4110, Plan similarity: 0.4062, Random contrast: 0.4492
Normal loss: 0.3843, Plan similarity: 3.5469, Random contrast: 0.5742
Normal loss: 0.3397, Plan similarity: 0.1934, Random contrast: 0.2969
Normal loss: 0.3079, Plan similarity: 0.5781, Random contrast: 0.2422
Normal loss: 0.3772, Plan similarity: 1.7578, Random contrast: 0.3086
Normal loss: 0.4038, Plan similarity: 0.5469, Random contrast: 0.3438
Normal loss: 0.4210, Plan similarity: 2.0625, Random contrast: 0.3066
Normal loss: 0.3998, Plan similarity: 0.3398, Random contrast: 0.1914
Normal loss: 0.4263, Plan similarity: 0.0952, Random contrast: 0.3730
Normal loss: 0.4034, Plan similarity: 0.6250, Random contrast: 0.3066
Normal loss: 0.4050, Plan similarity: 2.4375, Random contrast: 0.4395
Normal loss: 0.3500, Plan similarity: 0.2432, Random contrast: 0.4453
Normal loss: 0.4352, Plan similarity: 0.7383, Random contrast: 0.3340
Normal loss: 0.3089, Plan similarity: 2.7344, Random contrast: 0.3789
Normal loss: 0.3653, Plan similarity: 1.2969, Random contrast: 0.2617
Normal loss: 0.3852, Plan similarity: 2.5938, Random contrast: 0.3633
Normal loss: 0.3286, Plan similarity: 1.5156, Random contrast: 0.3652
Normal loss: 0.3601, Plan similarity: 0.2949, Random contrast: 0.2314
Normal loss: 0.3374, Plan similarity: 0.6484, Random contrast: 0.5547
Normal loss: 0.4279, Plan similarity: 0.6172, Random contrast: 0.1729
Normal loss: 0.4448, Plan similarity: 0.3750, Random contrast: 0.2656
Normal loss: 0.3084, Plan similarity: 0.2598, Random contrast: 0.3008
Normal loss: 0.4028, Plan similarity: 0.2852, Random contrast: 0.3477
Normal loss: 0.1757, Plan similarity: 0.1582, Random contrast: 0.3906
Normal loss: 0.3574, Plan similarity: 0.3926, Random contrast: 0.3574
Normal loss: 0.3521, Plan similarity: 1.5938, Random contrast: 0.3008
Normal loss: 0.5079, Plan similarity: 0.3809, Random contrast: 0.1709
Normal loss: 0.4160, Plan similarity: 3.3438, Random contrast: 0.4219
Normal loss: 0.4454, Plan similarity: 0.3789, Random contrast: 0.2949
Normal loss: 0.1891, Plan similarity: 0.2500, Random contrast: 0.5312
Normal loss: 0.3504, Plan similarity: 3.4062, Random contrast: 0.3438
Normal loss: 0.3255, Plan similarity: 0.3750, Random contrast: 0.3359
Normal loss: 0.2601, Plan similarity: 0.7578, Random contrast: 0.0835
Normal loss: 0.3320, Plan similarity: 1.4609, Random contrast: 0.3340
Normal loss: 0.4091, Plan similarity: 0.6953, Random contrast: 0.1934
Normal loss: 0.4379, Plan similarity: 0.6250, Random contrast: 0.1680
Normal loss: 0.2618, Plan similarity: 0.1270, Random contrast: 0.5625
Normal loss: 0.4470, Plan similarity: 0.4902, Random contrast: 0.3242
Normal loss: 0.5476, Plan similarity: 0.6250, Random contrast: 0.1196
Normal loss: 0.2889, Plan similarity: 0.4336, Random contrast: 0.3477
Normal loss: 0.3448, Plan similarity: 0.6406, Random contrast: 0.3516
Normal loss: 0.2035, Plan similarity: 0.1104, Random contrast: 0.5195
Normal loss: 0.2604, Plan similarity: 0.2363, Random contrast: 0.4883
Normal loss: 0.3430, Plan similarity: 0.6250, Random contrast: 0.1719
Normal loss: 0.4505, Plan similarity: 0.4609, Random contrast: 0.2930
Normal loss: 0.4468, Plan similarity: 0.4062, Random contrast: 0.1729
Normal loss: 0.3128, Plan similarity: 0.2852, Random contrast: 0.3281
Normal loss: 0.3959, Plan similarity: 0.3555, Random contrast: 0.3516
Normal loss: 0.3162, Plan similarity: 0.3027, Random contrast: 0.3203
Normal loss: 0.3848, Plan similarity: 0.3672, Random contrast: 0.1865
Normal loss: 0.3908, Plan similarity: 0.4629, Random contrast: 0.1221
Normal loss: 0.2529, Plan similarity: 0.3262, Random contrast: 0.3672
Normal loss: 0.3980, Plan similarity: 0.4141, Random contrast: 0.2812
Normal loss: 0.3456, Plan similarity: 6.5000, Random contrast: 0.5117
Normal loss: 0.2884, Plan similarity: 0.4375, Random contrast: 0.1709
Normal loss: 0.3362, Plan similarity: 4.0312, Random contrast: 0.2197
Normal loss: 0.3848, Plan similarity: 4.1250, Random contrast: 0.2461
Normal loss: 0.3761, Plan similarity: 0.4375, Random contrast: 0.3867
Normal loss: 0.2993, Plan similarity: 0.1914, Random contrast: 0.3945
Normal loss: 0.2875, Plan similarity: 0.6328, Random contrast: 0.3867
Normal loss: 0.3516, Plan similarity: 2.5156, Random contrast: 0.2852
Normal loss: 0.3620, Plan similarity: 1.5547, Random contrast: 0.2246
Normal loss: 0.4141, Plan similarity: 0.7109, Random contrast: 0.3633
Normal loss: 0.2280, Plan similarity: 0.1045, Random contrast: 0.3789
Normal loss: 0.2949, Plan similarity: 0.4727, Random contrast: 0.3711
Normal loss: 0.4104, Plan similarity: 2.0938, Random contrast: 0.2656
Normal loss: 0.4381, Plan similarity: 0.4590, Random contrast: 0.2305
Normal loss: 0.3530, Plan similarity: 2.3906, Random contrast: 0.1973
Normal loss: 0.4015, Plan similarity: 3.3594, Random contrast: 0.1611
Normal loss: 0.3929, Plan similarity: 0.2070, Random contrast: 0.2188
Normal loss: 0.3208, Plan similarity: 3.1250, Random contrast: 0.2539
Normal loss: 0.3485, Plan similarity: 0.7773, Random contrast: 0.2109
Normal loss: 0.2967, Plan similarity: 0.4492, Random contrast: 0.3652
Normal loss: 0.3414, Plan similarity: 1.2266, Random contrast: 0.3438
Normal loss: 0.3334, Plan similarity: 0.3633, Random contrast: 0.2021
Normal loss: 0.3328, Plan similarity: 3.2031, Random contrast: 0.2695
Normal loss: 0.3495, Plan similarity: 0.2773, Random contrast: 0.3047
Normal loss: 0.4487, Plan similarity: 0.4082, Random contrast: 0.2676
Normal loss: 0.2433, Plan similarity: 1.1406, Random contrast: 0.3496
Normal loss: 0.3026, Plan similarity: 0.1875, Random contrast: 0.4844
Normal loss: 0.3010, Plan similarity: 0.2480, Random contrast: 0.4062
Normal loss: 0.2541, Plan similarity: 1.1406, Random contrast: 0.4141
Normal loss: 0.2916, Plan similarity: 0.2422, Random contrast: 0.4844
Normal loss: 0.2667, Plan similarity: 2.1406, Random contrast: 0.6328
Normal loss: 0.3118, Plan similarity: 0.2402, Random contrast: 0.5547
Normal loss: 0.3113, Plan similarity: 0.3125, Random contrast: 0.3594
Normal loss: 0.4327, Plan similarity: 2.3906, Random contrast: 0.2070
Normal loss: 0.2338, Plan similarity: 0.4805, Random contrast: 0.4004
Normal loss: 0.3696, Plan similarity: 2.6094, Random contrast: 0.3301
Normal loss: 0.3709, Plan similarity: 0.5977, Random contrast: 0.1670
Normal loss: 0.4317, Plan similarity: 0.2715, Random contrast: 0.3242
Normal loss: 0.3077, Plan similarity: 0.4766, Random contrast: 0.3125
Normal loss: 0.2783, Plan similarity: 0.8125, Random contrast: 0.3223
Normal loss: 0.3497, Plan similarity: 2.6406, Random contrast: 0.2227
Normal loss: 0.4780, Plan similarity: 0.5078, Random contrast: 0.2969
Normal loss: 0.3340, Plan similarity: 1.0703, Random contrast: 0.3984
Normal loss: 0.4122, Plan similarity: 2.3281, Random contrast: 0.2227
Normal loss: 0.4808, Plan similarity: 0.4258, Random contrast: 0.1416
Normal loss: 0.4553, Plan similarity: 2.0469, Random contrast: 0.1992
Normal loss: 0.3079, Plan similarity: 0.2324, Random contrast: 0.2266
Normal loss: 0.4182, Plan similarity: 0.2246, Random contrast: 0.2871
Normal loss: 0.2686, Plan similarity: 0.3438, Random contrast: 0.3301
Normal loss: 0.3989, Plan similarity: 5.8125, Random contrast: 0.2539
Normal loss: 0.3855, Plan similarity: 0.2793, Random contrast: 0.1123
Normal loss: 0.4603, Plan similarity: 3.5781, Random contrast: 0.2070
Normal loss: 0.3244, Plan similarity: 2.4688, Random contrast: 0.1973
Normal loss: 0.3269, Plan similarity: 0.1426, Random contrast: 0.2334
Normal loss: 0.3948, Plan similarity: 0.3477, Random contrast: 0.2227
Normal loss: 0.4314, Plan similarity: 0.3438, Random contrast: 0.1128
Normal loss: 0.3166, Plan similarity: 0.1875, Random contrast: 0.3730
Normal loss: 0.3016, Plan similarity: 0.1338, Random contrast: 0.3965
Normal loss: 0.4303, Plan similarity: 4.7188, Random contrast: 0.3027
Normal loss: 0.3636, Plan similarity: 0.2393, Random contrast: 0.0481
Normal loss: 0.3786, Plan similarity: 0.4121, Random contrast: 0.1138
Normal loss: 0.3724, Plan similarity: 0.3516, Random contrast: 0.1543
Normal loss: 0.2864, Plan similarity: 0.3438, Random contrast: 0.1826
Normal loss: 0.3129, Plan similarity: 3.2344, Random contrast: 0.2695
