Normal loss: 1.9329, Plan similarity: 0.1982, Random contrast: 0.6719
Normal loss: 0.3735, Plan similarity: 0.8672, Random contrast: 0.5703
Normal loss: 0.3427, Plan similarity: 0.8672, Random contrast: 0.5781
Normal loss: 0.5373, Plan similarity: 1.1250, Random contrast: 0.4668
Normal loss: 0.5852, Plan similarity: 1.1250, Random contrast: 0.4316
Normal loss: 0.5006, Plan similarity: 1.3750, Random contrast: 0.2578
Normal loss: 0.4594, Plan similarity: 0.7617, Random contrast: 0.4238
Normal loss: 0.5287, Plan similarity: 0.7734, Random contrast: 0.5078
Normal loss: 0.6440, Plan similarity: 1.0391, Random contrast: 0.4512
Normal loss: 0.8771, Plan similarity: 1.2812, Random contrast: 0.3789
Normal loss: 0.4958, Plan similarity: 2.1094, Random contrast: 0.3008
Normal loss: 0.4366, Plan similarity: 0.4180, Random contrast: 0.5391
Normal loss: 0.4167, Plan similarity: 0.8203, Random contrast: 0.4570
Normal loss: 1.2244, Plan similarity: 1.5000, Random contrast: 0.5547
Normal loss: 2.0796, Plan similarity: 2.7344, Random contrast: 0.3828
Normal loss: 3.3533, Plan similarity: 2.7500, Random contrast: 0.1641
Normal loss: 2.1096, Plan similarity: 4.9375, Random contrast: 0.5859
Normal loss: 1.3235, Plan similarity: 1.6172, Random contrast: 0.5703
Normal loss: 1.0610, Plan similarity: 4.8125, Random contrast: 0.5391
Normal loss: 0.9690, Plan similarity: 1.1875, Random contrast: 0.5391
Normal loss: 0.5759, Plan similarity: 0.7734, Random contrast: 0.5938
Normal loss: 0.9283, Plan similarity: 1.0625, Random contrast: 0.6523
Normal loss: 0.4024, Plan similarity: 0.7773, Random contrast: 0.6719
Normal loss: 0.6158, Plan similarity: 2.0312, Random contrast: 0.6797
Normal loss: 0.7436, Plan similarity: 0.9375, Random contrast: 0.6484
Normal loss: 0.5754, Plan similarity: 0.5625, Random contrast: 0.6797
Normal loss: 0.6856, Plan similarity: 0.5859, Random contrast: 0.6719
Normal loss: 0.4748, Plan similarity: 3.5781, Random contrast: 0.6719
Normal loss: 0.5351, Plan similarity: 0.9844, Random contrast: 0.6484
Normal loss: 0.3615, Plan similarity: 3.4531, Random contrast: 0.6875
Normal loss: 0.3981, Plan similarity: 0.6094, Random contrast: 0.6797
Normal loss: 0.5761, Plan similarity: 0.9219, Random contrast: 0.6797
Normal loss: 0.3870, Plan similarity: 0.8359, Random contrast: 0.6875
Normal loss: 0.3232, Plan similarity: 0.4883, Random contrast: 0.6836
Normal loss: 0.5330, Plan similarity: 0.7969, Random contrast: 0.6797
Normal loss: 0.4555, Plan similarity: 0.7500, Random contrast: 0.6836
Normal loss: 0.4364, Plan similarity: 0.7969, Random contrast: 0.6719
Normal loss: 0.4034, Plan similarity: 3.8750, Random contrast: 0.6680
Normal loss: 0.4236, Plan similarity: 0.7031, Random contrast: 0.6875
Normal loss: 0.4695, Plan similarity: 1.6719, Random contrast: 0.6758
Normal loss: 0.3732, Plan similarity: 0.8984, Random contrast: 0.6875
Normal loss: 0.4173, Plan similarity: 0.8594, Random contrast: 0.6797
Normal loss: 0.3256, Plan similarity: 0.8672, Random contrast: 0.6836
Normal loss: 0.3361, Plan similarity: 3.1406, Random contrast: 0.6797
Normal loss: 0.4354, Plan similarity: 0.3203, Random contrast: 0.6875
Normal loss: 0.3444, Plan similarity: 0.6797, Random contrast: 0.6836
Normal loss: 0.4150, Plan similarity: 0.7578, Random contrast: 0.6797
Normal loss: 0.3912, Plan similarity: 0.3125, Random contrast: 0.6836
Normal loss: 0.4034, Plan similarity: 2.6719, Random contrast: 0.6875
Normal loss: 0.3939, Plan similarity: 1.2891, Random contrast: 0.6875
Normal loss: 0.3896, Plan similarity: 3.2500, Random contrast: 0.6875
Normal loss: 0.3363, Plan similarity: 2.9688, Random contrast: 0.6797
Normal loss: 0.3095, Plan similarity: 0.4121, Random contrast: 0.6875
Normal loss: 0.4253, Plan similarity: 5.1562, Random contrast: 0.6875
Normal loss: 0.5257, Plan similarity: 0.8203, Random contrast: 0.6562
Normal loss: 0.5425, Plan similarity: 5.5000, Random contrast: 0.6797
Normal loss: 0.3857, Plan similarity: 0.8633, Random contrast: 0.6758
Normal loss: 0.5473, Plan similarity: 1.7109, Random contrast: 0.6875
Normal loss: 0.3900, Plan similarity: 2.8750, Random contrast: 0.6875
Normal loss: 0.5669, Plan similarity: 0.5039, Random contrast: 0.6719
Normal loss: 0.3869, Plan similarity: 2.4062, Random contrast: 0.6836
Normal loss: 0.4392, Plan similarity: 0.5469, Random contrast: 0.6797
Normal loss: 0.4317, Plan similarity: 1.3828, Random contrast: 0.6875
Normal loss: 0.4296, Plan similarity: 1.7109, Random contrast: 0.6836
Normal loss: 0.4527, Plan similarity: 0.7969, Random contrast: 0.6758
Normal loss: 0.4711, Plan similarity: 1.6641, Random contrast: 0.6797
Normal loss: 0.4874, Plan similarity: 0.6328, Random contrast: 0.6875
Normal loss: 0.9756, Plan similarity: 0.8203, Random contrast: 0.6719
Normal loss: 1.6039, Plan similarity: 0.3984, Random contrast: 0.6719
Normal loss: 1.5632, Plan similarity: 1.9531, Random contrast: 0.6797
Normal loss: 1.7316, Plan similarity: 1.2656, Random contrast: 0.6641
Normal loss: 1.5780, Plan similarity: 1.3125, Random contrast: 0.6719
Normal loss: 1.2123, Plan similarity: 3.2812, Random contrast: 0.6875
Normal loss: 1.9697, Plan similarity: 2.9375, Random contrast: 0.6484
Normal loss: 2.0523, Plan similarity: 1.4688, Random contrast: 0.6406
Normal loss: 1.8929, Plan similarity: 2.2188, Random contrast: 0.6523
Normal loss: 1.7252, Plan similarity: 5.9062, Random contrast: 0.6680
Normal loss: 1.5666, Plan similarity: 1.2656, Random contrast: 0.6562
Normal loss: 1.0550, Plan similarity: 3.3281, Random contrast: 0.6562
Normal loss: 1.0574, Plan similarity: 2.4844, Random contrast: 0.6641
Normal loss: 1.0485, Plan similarity: 0.7500, Random contrast: 0.6641
Normal loss: 0.8802, Plan similarity: 0.6289, Random contrast: 0.6836
Normal loss: 0.8644, Plan similarity: 0.7812, Random contrast: 0.6797
Normal loss: 0.9184, Plan similarity: 0.5273, Random contrast: 0.6836
Normal loss: 0.8037, Plan similarity: 0.5234, Random contrast: 0.6875
Normal loss: 0.9943, Plan similarity: 0.6719, Random contrast: 0.6641
Normal loss: 0.8982, Plan similarity: 0.6289, Random contrast: 0.6875
Normal loss: 1.3185, Plan similarity: 0.6250, Random contrast: 0.6875
Normal loss: 1.4471, Plan similarity: 0.6094, Random contrast: 0.6680
Normal loss: 1.3123, Plan similarity: 0.8320, Random contrast: 0.6758
Normal loss: 1.0957, Plan similarity: 3.7500, Random contrast: 0.6875
Normal loss: 1.1990, Plan similarity: 0.3672, Random contrast: 0.6641
Normal loss: 0.9796, Plan similarity: 3.7812, Random contrast: 0.6836
Normal loss: 0.9336, Plan similarity: 4.9062, Random contrast: 0.6875
Normal loss: 1.0780, Plan similarity: 0.8672, Random contrast: 0.6562
Normal loss: 1.0181, Plan similarity: 2.0469, Random contrast: 0.6719
Normal loss: 0.7317, Plan similarity: 0.8438, Random contrast: 0.6875
Normal loss: 0.7028, Plan similarity: 0.3301, Random contrast: 0.6875
Normal loss: 0.7643, Plan similarity: 0.4727, Random contrast: 0.6875
Normal loss: 0.8347, Plan similarity: 3.4062, Random contrast: 0.6875
Normal loss: 0.9467, Plan similarity: 0.4688, Random contrast: 0.6875
Normal loss: 0.6569, Plan similarity: 0.3867, Random contrast: 0.6758
Normal loss: 0.8549, Plan similarity: 0.6953, Random contrast: 0.6719
Normal loss: 0.6142, Plan similarity: 2.7031, Random contrast: 0.6875
Normal loss: 0.6531, Plan similarity: 0.8359, Random contrast: 0.6875
Normal loss: 0.6234, Plan similarity: 0.4609, Random contrast: 0.6875
Normal loss: 0.4945, Plan similarity: 0.3359, Random contrast: 0.6875
Normal loss: 0.6271, Plan similarity: 3.2812, Random contrast: 0.6875
Normal loss: 0.6235, Plan similarity: 5.5312, Random contrast: 0.6875
Normal loss: 0.5633, Plan similarity: 0.6250, Random contrast: 0.6797
Normal loss: 0.4214, Plan similarity: 0.3730, Random contrast: 0.6875
Normal loss: 0.5198, Plan similarity: 0.5508, Random contrast: 0.6875
Normal loss: 0.4949, Plan similarity: 0.5469, Random contrast: 0.6836
Normal loss: 0.4793, Plan similarity: 0.3789, Random contrast: 0.6875
Normal loss: 0.3979, Plan similarity: 0.5195, Random contrast: 0.6914
Normal loss: 0.5087, Plan similarity: 2.7500, Random contrast: 0.6836
Normal loss: 0.6327, Plan similarity: 1.9766, Random contrast: 0.6406
Normal loss: 0.4476, Plan similarity: 0.4531, Random contrast: 0.6875
Normal loss: 0.4053, Plan similarity: 3.5469, Random contrast: 0.6875
Normal loss: 0.4239, Plan similarity: 0.3945, Random contrast: 0.6914
Normal loss: 0.3565, Plan similarity: 0.3887, Random contrast: 0.6914
Normal loss: 0.5275, Plan similarity: 3.4688, Random contrast: 0.6875
Normal loss: 0.4497, Plan similarity: 0.2090, Random contrast: 0.6875
Normal loss: 0.4117, Plan similarity: 2.2969, Random contrast: 0.6875
Normal loss: 0.3833, Plan similarity: 1.3516, Random contrast: 0.6914
Normal loss: 0.4182, Plan similarity: 1.7109, Random contrast: 0.6875
Normal loss: 0.7138, Plan similarity: 0.5547, Random contrast: 0.6875
Normal loss: 0.4894, Plan similarity: 3.8750, Random contrast: 0.6797
Normal loss: 0.4455, Plan similarity: 0.3125, Random contrast: 0.6875
Normal loss: 0.5250, Plan similarity: 0.3359, Random contrast: 0.6875
Normal loss: 0.3755, Plan similarity: 0.3789, Random contrast: 0.6914
Normal loss: 0.5129, Plan similarity: 0.3047, Random contrast: 0.6875
Normal loss: 0.5068, Plan similarity: 2.6562, Random contrast: 0.6914
Normal loss: 0.3600, Plan similarity: 0.3789, Random contrast: 0.6914
Normal loss: 0.4814, Plan similarity: 0.3848, Random contrast: 0.6914
Normal loss: 0.3228, Plan similarity: 0.3398, Random contrast: 0.6875
Normal loss: 0.5057, Plan similarity: 0.3945, Random contrast: 0.6875
Normal loss: 0.4450, Plan similarity: 0.2617, Random contrast: 0.6875
Normal loss: 0.5323, Plan similarity: 1.4922, Random contrast: 0.6875
Normal loss: 0.4067, Plan similarity: 3.2344, Random contrast: 0.6797
Normal loss: 0.5866, Plan similarity: 0.3555, Random contrast: 0.6875
Normal loss: 0.4659, Plan similarity: 2.6406, Random contrast: 0.6914
Normal loss: 0.3287, Plan similarity: 0.3633, Random contrast: 0.6914
Normal loss: 0.3608, Plan similarity: 2.1719, Random contrast: 0.6875
Normal loss: 0.5388, Plan similarity: 3.3438, Random contrast: 0.6875
Normal loss: 0.6057, Plan similarity: 0.3242, Random contrast: 0.6875
Normal loss: 0.3967, Plan similarity: 0.3516, Random contrast: 0.6875
Normal loss: 0.5479, Plan similarity: 3.1094, Random contrast: 0.6875
Normal loss: 0.3895, Plan similarity: 3.5156, Random contrast: 0.6875
Normal loss: 0.4529, Plan similarity: 0.4160, Random contrast: 0.6875
Normal loss: 0.4854, Plan similarity: 0.5391, Random contrast: 0.6875
Normal loss: 0.4894, Plan similarity: 2.8594, Random contrast: 0.6875
Normal loss: 0.2558, Plan similarity: 0.2480, Random contrast: 0.6875
Normal loss: 0.3062, Plan similarity: 0.3086, Random contrast: 0.6875
Normal loss: 0.3783, Plan similarity: 2.1562, Random contrast: 0.6914
Normal loss: 0.4111, Plan similarity: 0.3574, Random contrast: 0.6875
Normal loss: 0.3973, Plan similarity: 2.1719, Random contrast: 0.6875
Normal loss: 0.3310, Plan similarity: 0.2695, Random contrast: 0.6914
Normal loss: 0.5074, Plan similarity: 0.1250, Random contrast: 0.6875
Normal loss: 0.3664, Plan similarity: 0.3125, Random contrast: 0.6875
Normal loss: 0.4921, Plan similarity: 2.5156, Random contrast: 0.6875
Normal loss: 0.4193, Plan similarity: 0.4570, Random contrast: 0.6641
Normal loss: 0.4488, Plan similarity: 0.3887, Random contrast: 0.6875
Normal loss: 0.3902, Plan similarity: 2.8906, Random contrast: 0.6875
Normal loss: 0.3589, Plan similarity: 1.2812, Random contrast: 0.6914
Normal loss: 0.4972, Plan similarity: 2.7812, Random contrast: 0.6875
Normal loss: 0.4140, Plan similarity: 1.4688, Random contrast: 0.6875
Normal loss: 0.4196, Plan similarity: 0.1885, Random contrast: 0.6875
Normal loss: 0.4560, Plan similarity: 0.5547, Random contrast: 0.6875
Normal loss: 0.3241, Plan similarity: 0.3145, Random contrast: 0.6875
Normal loss: 0.4296, Plan similarity: 0.4492, Random contrast: 0.6875
Normal loss: 0.3275, Plan similarity: 0.3066, Random contrast: 0.6875
Normal loss: 0.4492, Plan similarity: 0.2656, Random contrast: 0.6914
Normal loss: 0.2885, Plan similarity: 0.4258, Random contrast: 0.6875
Normal loss: 0.4169, Plan similarity: 0.3008, Random contrast: 0.6875
Normal loss: 0.3758, Plan similarity: 1.5938, Random contrast: 0.6875
Normal loss: 0.4553, Plan similarity: 0.4043, Random contrast: 0.6875
Normal loss: 0.5100, Plan similarity: 3.2656, Random contrast: 0.6836
Normal loss: 0.5267, Plan similarity: 0.4297, Random contrast: 0.6875
Normal loss: 0.3693, Plan similarity: 0.3945, Random contrast: 0.6914
Normal loss: 0.4443, Plan similarity: 3.0625, Random contrast: 0.6875
Normal loss: 0.4565, Plan similarity: 0.5391, Random contrast: 0.6875
Normal loss: 0.3724, Plan similarity: 0.6484, Random contrast: 0.6875
Normal loss: 0.4198, Plan similarity: 1.7734, Random contrast: 0.6875
Normal loss: 0.4953, Plan similarity: 0.5391, Random contrast: 0.6875
Normal loss: 0.4962, Plan similarity: 0.4629, Random contrast: 0.6875
Normal loss: 0.4321, Plan similarity: 0.5078, Random contrast: 0.6875
Normal loss: 0.4832, Plan similarity: 0.4629, Random contrast: 0.6875
Normal loss: 0.6551, Plan similarity: 0.4180, Random contrast: 0.6875
Normal loss: 0.4430, Plan similarity: 0.6641, Random contrast: 0.6875
Normal loss: 0.4264, Plan similarity: 0.6250, Random contrast: 0.6875
Normal loss: 0.4166, Plan similarity: 0.5508, Random contrast: 0.6875
Normal loss: 0.4025, Plan similarity: 0.9219, Random contrast: 0.6875
Normal loss: 0.4297, Plan similarity: 0.7539, Random contrast: 0.6875
Normal loss: 0.6276, Plan similarity: 0.6328, Random contrast: 0.6875
Normal loss: 0.5622, Plan similarity: 0.7344, Random contrast: 0.6875
Normal loss: 0.5109, Plan similarity: 0.6641, Random contrast: 0.6875
Normal loss: 0.5164, Plan similarity: 0.5430, Random contrast: 0.6875
Normal loss: 0.3911, Plan similarity: 0.6133, Random contrast: 0.6875
Normal loss: 0.4836, Plan similarity: 0.5703, Random contrast: 0.6875
Normal loss: 0.4470, Plan similarity: 0.5781, Random contrast: 0.6875
Normal loss: 0.3226, Plan similarity: 0.5625, Random contrast: 0.6875
Normal loss: 0.4047, Plan similarity: 0.5430, Random contrast: 0.6719
Normal loss: 0.5701, Plan similarity: 5.5625, Random contrast: 0.6875
Normal loss: 0.3430, Plan similarity: 0.5469, Random contrast: 0.6875
Normal loss: 0.3890, Plan similarity: 3.5000, Random contrast: 0.6875
Normal loss: 0.4326, Plan similarity: 3.4219, Random contrast: 0.6875
Normal loss: 0.5107, Plan similarity: 0.6250, Random contrast: 0.6875
Normal loss: 0.4673, Plan similarity: 0.5664, Random contrast: 0.6875
Normal loss: 0.3885, Plan similarity: 0.4648, Random contrast: 0.6875
Normal loss: 0.4912, Plan similarity: 2.1719, Random contrast: 0.6875
Normal loss: 0.3377, Plan similarity: 1.1953, Random contrast: 0.6875
Normal loss: 0.4332, Plan similarity: 0.3711, Random contrast: 0.6875
Normal loss: 0.3517, Plan similarity: 0.2578, Random contrast: 0.6875
Normal loss: 0.3685, Plan similarity: 0.3047, Random contrast: 0.6875
Normal loss: 0.4934, Plan similarity: 2.2188, Random contrast: 0.6875
Normal loss: 0.5079, Plan similarity: 0.3535, Random contrast: 0.6875
Normal loss: 0.3462, Plan similarity: 2.2812, Random contrast: 0.6914
Normal loss: 0.4642, Plan similarity: 3.1719, Random contrast: 0.6875
Normal loss: 0.3670, Plan similarity: 0.3047, Random contrast: 0.6875
Normal loss: 0.3658, Plan similarity: 3.1719, Random contrast: 0.6875
Normal loss: 0.3632, Plan similarity: 0.6289, Random contrast: 0.6875
Normal loss: 0.4597, Plan similarity: 0.5625, Random contrast: 0.6875
Normal loss: 0.4357, Plan similarity: 1.2266, Random contrast: 0.6875
Normal loss: 0.4477, Plan similarity: 0.2812, Random contrast: 0.6875
Normal loss: 0.3666, Plan similarity: 2.7969, Random contrast: 0.6875
Normal loss: 0.4395, Plan similarity: 0.3672, Random contrast: 0.6875
Normal loss: 0.5003, Plan similarity: 0.2578, Random contrast: 0.6875
Normal loss: 0.3317, Plan similarity: 1.2188, Random contrast: 0.6875
Normal loss: 0.3992, Plan similarity: 0.4844, Random contrast: 0.6875
Normal loss: 0.4394, Plan similarity: 0.2168, Random contrast: 0.6875
Normal loss: 0.3540, Plan similarity: 1.1172, Random contrast: 0.6875
Normal loss: 0.4196, Plan similarity: 0.3379, Random contrast: 0.6875
Normal loss: 0.3779, Plan similarity: 2.3125, Random contrast: 0.6875
Normal loss: 0.4792, Plan similarity: 0.3164, Random contrast: 0.6875
Normal loss: 0.5177, Plan similarity: 0.3438, Random contrast: 0.6875
Normal loss: 0.6036, Plan similarity: 2.6562, Random contrast: 0.6875
Normal loss: 0.3740, Plan similarity: 0.9141, Random contrast: 0.6875
Normal loss: 0.4952, Plan similarity: 3.1094, Random contrast: 0.6875
Normal loss: 0.5919, Plan similarity: 1.8516, Random contrast: 0.6719
Normal loss: 0.7956, Plan similarity: 2.0000, Random contrast: 0.6836
Normal loss: 0.8212, Plan similarity: 2.3125, Random contrast: 0.6367
Normal loss: 1.0312, Plan similarity: 2.3750, Random contrast: 0.6172
Normal loss: 1.0390, Plan similarity: 3.9375, Random contrast: 0.6016
Normal loss: 2.3253, Plan similarity: 2.5469, Random contrast: 0.5742
Normal loss: 3.2580, Plan similarity: 3.7500, Random contrast: 0.0090
Normal loss: 2.6407, Plan similarity: 3.3750, Random contrast: 0.4180
Normal loss: 2.4543, Plan similarity: 2.5625, Random contrast: 0.3945
Normal loss: 2.0363, Plan similarity: 3.3438, Random contrast: 0.0757
Normal loss: 2.2489, Plan similarity: 3.5625, Random contrast: 0.5469
Normal loss: 2.4437, Plan similarity: 2.6875, Random contrast: 0.2002
Normal loss: 1.5058, Plan similarity: 2.2344, Random contrast: 0.2559
Normal loss: 1.8518, Plan similarity: 5.3125, Random contrast: 0.1846
Normal loss: 1.7340, Plan similarity: 2.4062, Random contrast: 0.0000
Normal loss: 1.1407, Plan similarity: 4.5312, Random contrast: 0.5234
Normal loss: 0.8799, Plan similarity: 3.3594, Random contrast: 0.6328
Normal loss: 1.1645, Plan similarity: 2.8594, Random contrast: 0.1602
Normal loss: 0.8035, Plan similarity: 2.4688, Random contrast: 0.4766
Normal loss: 0.8433, Plan similarity: 2.4688, Random contrast: 0.5859
Normal loss: 0.8666, Plan similarity: 1.6641, Random contrast: 0.4961
Normal loss: 0.9958, Plan similarity: 2.4844, Random contrast: 0.6133
Normal loss: 1.0580, Plan similarity: 5.3438, Random contrast: 0.5000
Normal loss: 0.6936, Plan similarity: 2.6250, Random contrast: 0.5859
Normal loss: 0.9748, Plan similarity: 2.0156, Random contrast: 0.6172
Normal loss: 0.7449, Plan similarity: 1.4375, Random contrast: 0.5938
Normal loss: 0.6736, Plan similarity: 2.4062, Random contrast: 0.5508
Normal loss: 0.9265, Plan similarity: 3.7500, Random contrast: 0.5312
