Normal loss: 1.9329, Plan similarity: 0.1982, Random contrast: 0.6719
Normal loss: 0.3682, Plan similarity: 0.0557, Random contrast: 0.6875
Normal loss: 0.3164, Plan similarity: 0.0452, Random contrast: 0.6914
Normal loss: 0.4333, Plan similarity: 0.0422, Random contrast: 0.6914
Normal loss: 0.4160, Plan similarity: 0.0444, Random contrast: 0.6914
Normal loss: 0.3826, Plan similarity: 0.0322, Random contrast: 0.6914
Normal loss: 0.3233, Plan similarity: 0.0623, Random contrast: 0.6875
Normal loss: 0.4704, Plan similarity: 0.0649, Random contrast: 0.6914
Normal loss: 0.3104, Plan similarity: 0.0442, Random contrast: 0.6914
Normal loss: 0.3597, Plan similarity: 0.0693, Random contrast: 0.6914
Normal loss: 0.3594, Plan similarity: 1.5000, Random contrast: 0.6875
Normal loss: 0.3689, Plan similarity: 0.0552, Random contrast: 0.6914
Normal loss: 0.2564, Plan similarity: 0.0664, Random contrast: 0.6914
Normal loss: 0.3908, Plan similarity: 0.0469, Random contrast: 0.6914
Normal loss: 0.2432, Plan similarity: 0.1289, Random contrast: 0.6875
Normal loss: 0.4399, Plan similarity: 0.0500, Random contrast: 0.6914
Normal loss: 0.3256, Plan similarity: 4.0938, Random contrast: 0.6875
Normal loss: 0.4363, Plan similarity: 0.0415, Random contrast: 0.6914
Normal loss: 0.3774, Plan similarity: 4.1250, Random contrast: 0.6914
Normal loss: 0.3299, Plan similarity: 0.0781, Random contrast: 0.6914
Normal loss: 0.2447, Plan similarity: 0.0260, Random contrast: 0.6914
Normal loss: 0.3197, Plan similarity: 0.0330, Random contrast: 0.6914
Normal loss: 0.2414, Plan similarity: 0.0437, Random contrast: 0.6914
Normal loss: 0.4060, Plan similarity: 1.6953, Random contrast: 0.6914
Normal loss: 0.2953, Plan similarity: 0.0493, Random contrast: 0.6875
Normal loss: 0.4311, Plan similarity: 0.0508, Random contrast: 0.6875
Normal loss: 0.4804, Plan similarity: 0.0571, Random contrast: 0.6875
Normal loss: 0.3035, Plan similarity: 3.3750, Random contrast: 0.6914
Normal loss: 0.2510, Plan similarity: 0.0498, Random contrast: 0.6914
Normal loss: 0.2651, Plan similarity: 2.9219, Random contrast: 0.6914
Normal loss: 0.2749, Plan similarity: 0.1084, Random contrast: 0.6836
Normal loss: 0.4234, Plan similarity: 0.0371, Random contrast: 0.6914
Normal loss: 0.3342, Plan similarity: 0.0605, Random contrast: 0.6914
Normal loss: 0.2701, Plan similarity: 0.0845, Random contrast: 0.6875
Normal loss: 0.3830, Plan similarity: 0.0664, Random contrast: 0.6875
Normal loss: 0.3255, Plan similarity: 0.0645, Random contrast: 0.6875
Normal loss: 0.2843, Plan similarity: 0.0635, Random contrast: 0.6875
Normal loss: 0.2515, Plan similarity: 3.3750, Random contrast: 0.6914
Normal loss: 0.3247, Plan similarity: 0.0615, Random contrast: 0.6875
Normal loss: 0.4439, Plan similarity: 1.3359, Random contrast: 0.6875
Normal loss: 0.4142, Plan similarity: 0.5078, Random contrast: 0.6914
Normal loss: 0.4000, Plan similarity: 0.0496, Random contrast: 0.6875
Normal loss: 0.3592, Plan similarity: 0.0557, Random contrast: 0.6914
Normal loss: 0.3354, Plan similarity: 2.9844, Random contrast: 0.6875
Normal loss: 0.4059, Plan similarity: 0.0811, Random contrast: 0.6914
Normal loss: 0.3275, Plan similarity: 0.0527, Random contrast: 0.6914
Normal loss: 0.4106, Plan similarity: 0.0649, Random contrast: 0.6914
Normal loss: 0.4120, Plan similarity: 0.1406, Random contrast: 0.6875
Normal loss: 0.4134, Plan similarity: 2.3281, Random contrast: 0.6875
Normal loss: 0.3885, Plan similarity: 0.8320, Random contrast: 0.6875
Normal loss: 0.3874, Plan similarity: 3.0625, Random contrast: 0.6914
Normal loss: 0.3319, Plan similarity: 2.6875, Random contrast: 0.6914
Normal loss: 0.3490, Plan similarity: 0.0752, Random contrast: 0.6875
Normal loss: 0.4307, Plan similarity: 5.1250, Random contrast: 0.6914
Normal loss: 0.3816, Plan similarity: 0.0664, Random contrast: 0.6875
Normal loss: 0.4366, Plan similarity: 5.3125, Random contrast: 0.6914
Normal loss: 0.3554, Plan similarity: 0.0742, Random contrast: 0.6875
Normal loss: 0.3442, Plan similarity: 0.8984, Random contrast: 0.6914
Normal loss: 0.3800, Plan similarity: 2.5469, Random contrast: 0.6836
Normal loss: 0.4898, Plan similarity: 0.1143, Random contrast: 0.6914
Normal loss: 0.3371, Plan similarity: 1.9219, Random contrast: 0.6914
Normal loss: 0.4419, Plan similarity: 0.0967, Random contrast: 0.6758
Normal loss: 0.3373, Plan similarity: 0.8008, Random contrast: 0.6797
Normal loss: 0.3516, Plan similarity: 1.2656, Random contrast: 0.6875
Normal loss: 0.2999, Plan similarity: 0.0684, Random contrast: 0.6875
Normal loss: 0.3303, Plan similarity: 1.2656, Random contrast: 0.6797
Normal loss: 0.3740, Plan similarity: 0.0815, Random contrast: 0.6875
Normal loss: 0.4319, Plan similarity: 0.1240, Random contrast: 0.6875
Normal loss: 0.3611, Plan similarity: 0.0356, Random contrast: 0.6797
Normal loss: 0.4538, Plan similarity: 1.1953, Random contrast: 0.6875
Normal loss: 0.5785, Plan similarity: 0.0889, Random contrast: 0.6797
Normal loss: 0.2471, Plan similarity: 0.0317, Random contrast: 0.6875
Normal loss: 0.3061, Plan similarity: 2.4688, Random contrast: 0.6914
Normal loss: 0.3408, Plan similarity: 0.0586, Random contrast: 0.6875
Normal loss: 0.2816, Plan similarity: 0.0771, Random contrast: 0.6875
Normal loss: 0.3117, Plan similarity: 0.0469, Random contrast: 0.6875
Normal loss: 0.3834, Plan similarity: 6.1250, Random contrast: 0.6914
Normal loss: 0.3370, Plan similarity: 0.0312, Random contrast: 0.6914
Normal loss: 0.3327, Plan similarity: 2.6562, Random contrast: 0.6875
Normal loss: 0.3616, Plan similarity: 1.6875, Random contrast: 0.6914
Normal loss: 0.2640, Plan similarity: 0.0420, Random contrast: 0.6875
Normal loss: 0.3967, Plan similarity: 0.0752, Random contrast: 0.6914
Normal loss: 0.2807, Plan similarity: 0.0393, Random contrast: 0.6914
Normal loss: 0.4143, Plan similarity: 0.0562, Random contrast: 0.6914
Normal loss: 0.3192, Plan similarity: 0.2197, Random contrast: 0.6914
Normal loss: 0.3681, Plan similarity: 0.0261, Random contrast: 0.6875
Normal loss: 0.3302, Plan similarity: 0.0703, Random contrast: 0.6914
Normal loss: 0.4602, Plan similarity: 0.0498, Random contrast: 0.6875
Normal loss: 0.3535, Plan similarity: 0.1201, Random contrast: 0.6797
Normal loss: 0.3673, Plan similarity: 0.0903, Random contrast: 0.6914
Normal loss: 0.4391, Plan similarity: 2.7500, Random contrast: 0.6875
Normal loss: 0.3971, Plan similarity: 0.0562, Random contrast: 0.6797
Normal loss: 0.4450, Plan similarity: 2.7188, Random contrast: 0.6875
Normal loss: 0.3564, Plan similarity: 4.0312, Random contrast: 0.6914
Normal loss: 0.3512, Plan similarity: 0.0977, Random contrast: 0.6602
Normal loss: 0.3454, Plan similarity: 1.2500, Random contrast: 0.6914
Normal loss: 0.3820, Plan similarity: 0.2637, Random contrast: 0.6914
Normal loss: 0.2616, Plan similarity: 0.1011, Random contrast: 0.6875
Normal loss: 0.3290, Plan similarity: 0.0703, Random contrast: 0.6875
Normal loss: 0.3783, Plan similarity: 2.4375, Random contrast: 0.6914
Normal loss: 0.4457, Plan similarity: 0.0547, Random contrast: 0.6562
Normal loss: 0.3641, Plan similarity: 0.0640, Random contrast: 0.6875
Normal loss: 0.4591, Plan similarity: 0.2520, Random contrast: 0.6367
Normal loss: 0.3279, Plan similarity: 1.8047, Random contrast: 0.6875
Normal loss: 0.4843, Plan similarity: 0.4727, Random contrast: 0.6797
Normal loss: 0.3700, Plan similarity: 0.1143, Random contrast: 0.6875
Normal loss: 0.2843, Plan similarity: 0.0796, Random contrast: 0.6914
Normal loss: 0.4059, Plan similarity: 2.5312, Random contrast: 0.6875
Normal loss: 0.3649, Plan similarity: 4.4062, Random contrast: 0.6875
Normal loss: 0.3548, Plan similarity: 0.0559, Random contrast: 0.6836
Normal loss: 0.2498, Plan similarity: 0.0820, Random contrast: 0.6875
Normal loss: 0.2759, Plan similarity: 0.0562, Random contrast: 0.6914
Normal loss: 0.2922, Plan similarity: 0.0352, Random contrast: 0.6797
Normal loss: 0.3553, Plan similarity: 0.0645, Random contrast: 0.6875
Normal loss: 0.2696, Plan similarity: 0.0630, Random contrast: 0.6875
Normal loss: 0.3210, Plan similarity: 2.0312, Random contrast: 0.6875
Normal loss: 0.3643, Plan similarity: 1.4297, Random contrast: 0.6914
Normal loss: 0.3050, Plan similarity: 0.0703, Random contrast: 0.6914
Normal loss: 0.3068, Plan similarity: 2.7344, Random contrast: 0.6914
Normal loss: 0.2859, Plan similarity: 0.0330, Random contrast: 0.6914
Normal loss: 0.2036, Plan similarity: 0.0957, Random contrast: 0.6914
Normal loss: 0.3882, Plan similarity: 2.9375, Random contrast: 0.6875
Normal loss: 0.3147, Plan similarity: 0.0908, Random contrast: 0.6914
Normal loss: 0.3000, Plan similarity: 2.0156, Random contrast: 0.6875
Normal loss: 0.2912, Plan similarity: 1.0469, Random contrast: 0.6914
Normal loss: 0.2677, Plan similarity: 1.3828, Random contrast: 0.6875
Normal loss: 0.5556, Plan similarity: 0.0542, Random contrast: 0.6914
Normal loss: 0.3580, Plan similarity: 3.4688, Random contrast: 0.6797
Normal loss: 0.3420, Plan similarity: 0.1338, Random contrast: 0.6484
Normal loss: 0.3421, Plan similarity: 0.0566, Random contrast: 0.6914
Normal loss: 0.2493, Plan similarity: 0.0742, Random contrast: 0.6875
Normal loss: 0.4066, Plan similarity: 0.0610, Random contrast: 0.6875
Normal loss: 0.4071, Plan similarity: 2.3281, Random contrast: 0.6875
Normal loss: 0.2807, Plan similarity: 0.0908, Random contrast: 0.6875
Normal loss: 0.3086, Plan similarity: 0.0977, Random contrast: 0.6914
Normal loss: 0.2070, Plan similarity: 0.0703, Random contrast: 0.6797
Normal loss: 0.3802, Plan similarity: 0.1279, Random contrast: 0.6914
Normal loss: 0.3169, Plan similarity: 0.0583, Random contrast: 0.6797
Normal loss: 0.5781, Plan similarity: 1.3984, Random contrast: 0.5938
Normal loss: 0.3140, Plan similarity: 3.0312, Random contrast: 0.5938
Normal loss: 0.4448, Plan similarity: 0.1484, Random contrast: 0.5039
Normal loss: 0.2951, Plan similarity: 3.0000, Random contrast: 0.6875
Normal loss: 0.2088, Plan similarity: 0.1216, Random contrast: 0.6875
Normal loss: 0.2434, Plan similarity: 1.9219, Random contrast: 0.6875
Normal loss: 0.3673, Plan similarity: 3.1719, Random contrast: 0.6914
Normal loss: 0.4984, Plan similarity: 0.2598, Random contrast: 0.6016
Normal loss: 0.2845, Plan similarity: 0.1787, Random contrast: 0.5312
Normal loss: 0.4062, Plan similarity: 2.7500, Random contrast: 0.6914
Normal loss: 0.2720, Plan similarity: 3.1719, Random contrast: 0.6914
Normal loss: 0.3193, Plan similarity: 0.1680, Random contrast: 0.6914
Normal loss: 0.3564, Plan similarity: 0.1592, Random contrast: 0.6875
Normal loss: 0.4433, Plan similarity: 3.1562, Random contrast: 0.6406
Normal loss: 0.1958, Plan similarity: 0.1445, Random contrast: 0.6914
Normal loss: 0.2032, Plan similarity: 0.2734, Random contrast: 0.6914
Normal loss: 0.2883, Plan similarity: 1.7344, Random contrast: 0.6914
Normal loss: 0.2898, Plan similarity: 0.1816, Random contrast: 0.6914
Normal loss: 0.2805, Plan similarity: 1.8438, Random contrast: 0.6914
Normal loss: 0.2280, Plan similarity: 0.0850, Random contrast: 0.6914
Normal loss: 0.3623, Plan similarity: 0.2139, Random contrast: 0.6914
Normal loss: 0.3196, Plan similarity: 0.0503, Random contrast: 0.6914
Normal loss: 0.4171, Plan similarity: 2.0781, Random contrast: 0.6914
Normal loss: 0.3561, Plan similarity: 0.0596, Random contrast: 0.6875
Normal loss: 0.3130, Plan similarity: 0.1865, Random contrast: 0.6914
Normal loss: 0.2786, Plan similarity: 2.4844, Random contrast: 0.6914
Normal loss: 0.2704, Plan similarity: 1.0938, Random contrast: 0.6914
Normal loss: 0.3462, Plan similarity: 2.3438, Random contrast: 0.6875
Normal loss: 0.2951, Plan similarity: 1.1719, Random contrast: 0.6914
Normal loss: 0.2559, Plan similarity: 0.1934, Random contrast: 0.6914
Normal loss: 0.3740, Plan similarity: 0.0444, Random contrast: 0.6875
Normal loss: 0.2215, Plan similarity: 0.2012, Random contrast: 0.6914
Normal loss: 0.3104, Plan similarity: 0.1079, Random contrast: 0.6914
Normal loss: 0.2073, Plan similarity: 0.0908, Random contrast: 0.6914
Normal loss: 0.3217, Plan similarity: 0.0518, Random contrast: 0.6875
Normal loss: 0.1972, Plan similarity: 0.0679, Random contrast: 0.6875
Normal loss: 0.3440, Plan similarity: 0.0791, Random contrast: 0.6875
Normal loss: 0.2843, Plan similarity: 1.4219, Random contrast: 0.6914
Normal loss: 0.3206, Plan similarity: 0.0554, Random contrast: 0.6914
Normal loss: 0.3905, Plan similarity: 3.0156, Random contrast: 0.6875
Normal loss: 0.3559, Plan similarity: 0.0410, Random contrast: 0.6914
Normal loss: 0.2089, Plan similarity: 0.0469, Random contrast: 0.6914
Normal loss: 0.3184, Plan similarity: 2.9844, Random contrast: 0.6875
Normal loss: 0.2872, Plan similarity: 0.0796, Random contrast: 0.6875
Normal loss: 0.2092, Plan similarity: 0.0688, Random contrast: 0.6875
Normal loss: 0.2975, Plan similarity: 1.0234, Random contrast: 0.6875
Normal loss: 0.3143, Plan similarity: 0.0596, Random contrast: 0.6875
Normal loss: 0.3047, Plan similarity: 0.1504, Random contrast: 0.6914
Normal loss: 0.2545, Plan similarity: 0.0532, Random contrast: 0.6914
Normal loss: 0.3834, Plan similarity: 0.0762, Random contrast: 0.6875
Normal loss: 0.4320, Plan similarity: 0.1416, Random contrast: 0.6875
Normal loss: 0.2760, Plan similarity: 0.0840, Random contrast: 0.6914
Normal loss: 0.2613, Plan similarity: 0.1328, Random contrast: 0.6914
Normal loss: 0.2384, Plan similarity: 0.0371, Random contrast: 0.6914
Normal loss: 0.2687, Plan similarity: 0.0471, Random contrast: 0.6875
Normal loss: 0.2658, Plan similarity: 0.1079, Random contrast: 0.6914
Normal loss: 0.4062, Plan similarity: 0.1055, Random contrast: 0.6875
Normal loss: 0.3658, Plan similarity: 0.1064, Random contrast: 0.6875
Normal loss: 0.2984, Plan similarity: 0.0820, Random contrast: 0.6875
Normal loss: 0.3515, Plan similarity: 0.0332, Random contrast: 0.6914
Normal loss: 0.2628, Plan similarity: 0.0498, Random contrast: 0.6914
Normal loss: 0.3049, Plan similarity: 0.0474, Random contrast: 0.6914
Normal loss: 0.2404, Plan similarity: 0.0566, Random contrast: 0.6914
Normal loss: 0.2004, Plan similarity: 0.0571, Random contrast: 0.6914
Normal loss: 0.2679, Plan similarity: 0.0977, Random contrast: 0.6914
Normal loss: 0.3945, Plan similarity: 5.6250, Random contrast: 0.6875
Normal loss: 0.2337, Plan similarity: 0.0635, Random contrast: 0.6875
Normal loss: 0.2516, Plan similarity: 3.5625, Random contrast: 0.6875
Normal loss: 0.3523, Plan similarity: 3.5625, Random contrast: 0.6875
Normal loss: 0.3409, Plan similarity: 0.1021, Random contrast: 0.6914
Normal loss: 0.3049, Plan similarity: 0.1826, Random contrast: 0.6914
Normal loss: 0.2381, Plan similarity: 0.0559, Random contrast: 0.6914
Normal loss: 0.3259, Plan similarity: 2.0156, Random contrast: 0.6875
Normal loss: 0.2551, Plan similarity: 0.8984, Random contrast: 0.6914
Normal loss: 0.2806, Plan similarity: 0.0659, Random contrast: 0.6914
Normal loss: 0.2238, Plan similarity: 0.2002, Random contrast: 0.6875
Normal loss: 0.2278, Plan similarity: 0.1523, Random contrast: 0.6875
Normal loss: 0.3716, Plan similarity: 2.1562, Random contrast: 0.6875
Normal loss: 0.3549, Plan similarity: 0.1699, Random contrast: 0.6914
Normal loss: 0.2448, Plan similarity: 2.0000, Random contrast: 0.6875
Normal loss: 0.3466, Plan similarity: 2.9688, Random contrast: 0.6836
Normal loss: 0.2239, Plan similarity: 0.0771, Random contrast: 0.6875
Normal loss: 0.2759, Plan similarity: 2.8594, Random contrast: 0.6875
Normal loss: 0.2521, Plan similarity: 0.4102, Random contrast: 0.6875
Normal loss: 0.3201, Plan similarity: 0.0825, Random contrast: 0.6875
Normal loss: 0.3266, Plan similarity: 0.8047, Random contrast: 0.6914
Normal loss: 0.3037, Plan similarity: 0.0977, Random contrast: 0.6875
Normal loss: 0.2443, Plan similarity: 2.7500, Random contrast: 0.6875
Normal loss: 0.3299, Plan similarity: 0.0801, Random contrast: 0.6875
Normal loss: 0.3541, Plan similarity: 0.1167, Random contrast: 0.6875
Normal loss: 0.2267, Plan similarity: 0.9180, Random contrast: 0.6875
Normal loss: 0.3333, Plan similarity: 0.0527, Random contrast: 0.6875
Normal loss: 0.3086, Plan similarity: 0.1875, Random contrast: 0.6914
Normal loss: 0.2478, Plan similarity: 0.9180, Random contrast: 0.6836
Normal loss: 0.3121, Plan similarity: 0.0286, Random contrast: 0.6875
Normal loss: 0.2576, Plan similarity: 2.2500, Random contrast: 0.6914
Normal loss: 0.3217, Plan similarity: 0.0742, Random contrast: 0.6914
Normal loss: 0.2860, Plan similarity: 0.1504, Random contrast: 0.6875
Normal loss: 0.3674, Plan similarity: 2.2656, Random contrast: 0.6914
Normal loss: 0.2446, Plan similarity: 0.2930, Random contrast: 0.6914
Normal loss: 0.2912, Plan similarity: 2.4375, Random contrast: 0.6875
Normal loss: 0.2720, Plan similarity: 0.2354, Random contrast: 0.6875
Normal loss: 0.3093, Plan similarity: 0.0479, Random contrast: 0.6914
Normal loss: 0.2573, Plan similarity: 0.0488, Random contrast: 0.6875
Normal loss: 0.2482, Plan similarity: 0.2363, Random contrast: 0.6914
Normal loss: 0.2489, Plan similarity: 2.5625, Random contrast: 0.6875
Normal loss: 0.3711, Plan similarity: 0.3691, Random contrast: 0.6914
Normal loss: 0.2723, Plan similarity: 0.9648, Random contrast: 0.6875
Normal loss: 0.3699, Plan similarity: 2.1250, Random contrast: 0.6875
Normal loss: 0.3064, Plan similarity: 0.2539, Random contrast: 0.6875
Normal loss: 0.3218, Plan similarity: 1.8047, Random contrast: 0.6797
Normal loss: 0.2039, Plan similarity: 0.1426, Random contrast: 0.6875
Normal loss: 0.3725, Plan similarity: 0.1035, Random contrast: 0.6875
Normal loss: 0.2165, Plan similarity: 0.0393, Random contrast: 0.6875
Normal loss: 0.2957, Plan similarity: 5.5625, Random contrast: 0.6719
Normal loss: 0.2384, Plan similarity: 0.2139, Random contrast: 0.6328
Normal loss: 0.3963, Plan similarity: 3.2656, Random contrast: 0.6875
Normal loss: 0.2745, Plan similarity: 2.2031, Random contrast: 0.6914
Normal loss: 0.2013, Plan similarity: 0.1250, Random contrast: 0.6875
Normal loss: 0.2474, Plan similarity: 0.0515, Random contrast: 0.6914
Normal loss: 0.2798, Plan similarity: 0.0898, Random contrast: 0.5391
Normal loss: 0.3025, Plan similarity: 0.0300, Random contrast: 0.6797
Normal loss: 0.2500, Plan similarity: 0.2832, Random contrast: 0.6250
Normal loss: 0.3722, Plan similarity: 4.5938, Random contrast: 0.6875
Normal loss: 0.2111, Plan similarity: 0.0786, Random contrast: 0.6836
Normal loss: 0.3081, Plan similarity: 0.0518, Random contrast: 0.6875
Normal loss: 0.3007, Plan similarity: 0.0386, Random contrast: 0.6641
Normal loss: 0.1956, Plan similarity: 0.4512, Random contrast: 0.6836
Normal loss: 0.3260, Plan similarity: 3.5625, Random contrast: 0.6250
